size,room,year,floor,top_floor,price
42,1,1987,2,5,15000000
70,3,1986,8,9,24000000
77,2,2005,17,22,70800000
30,1,1982,5,6,5500000
36,1,1992,5,9,16500000
33,1,1956,3,3,13800000
39,2,1960,3,4,13500000
74,3,1986,2,9,23000000
68,2,2016,16,18,22000000
85,2,2008,9,18,34500000
45,2,1978,2,4,14000000
83,2,2004,2,7,48000000
76,2,2005,8,22,60000000
90,3,2000,5,5,36800000
50,2,1992,4,9,21500000
22,1,1988,2,5,5800000
59,3,1980,5,5,18000000
70,3,1988,8,9,28500000
42,1,1969,1,4,22300000
57,3,1975,5,5,15000000
90,4,1963,4,4,34000000
78,3,1985,3,4,19500000
62,3,1978,1,5,18500000
56,3,1978,5,5,18000000
22,1,1988,2,5,5800000
45,2,1982,4,5,8000000
59,2,1980,8,9,18000000
74,3,1967,1,4,26001000
70,3,1982,5,5,24000000
70,3,1982,5,5,24000000
74,3,1967,1,4,26001000
53,1,2000,4,9,20000000
32,1,1983,5,5,10999999
65,3,1978,4,5,18173000
73,4,1979,5,5,21423000
55,2,2008,9,9,13000000
63,3,1978,4,5,19500000
44,2,1978,4,5,15500000
54,2,1985,3,9,17800000
75,2,2012,8,18,25000000
4,2,1966,4,4,15000000
31,1,1974,2,5,10500000
73,3,1986,9,9,26500000
90,2,2012,6,15,24500000
65,3,1974,4,5,20000000
73,3,1986,9,9,26500000
35,1,1987,4,8,16500000
59,3,1971,2,4,16300000
70,3,1995,5,9,24500000
55,2,2012,16,21,22000000
40,1,1988,2,5,15500000
70,3,1985,8,9,24000000
31,1,1979,3,5,9800000
43,2,1992,4,5,15500000
33,1,1979,4,5,9900000
53,2,1983,2,5,16000000
40,1,1980,9,9,13000000
31,1,1976,1,5,10500000
43,2,1976,5,5,11500000
75,3,1986,2,9,24500000
72,2,1986,6,6,15400000
67,3,1987,1,5,18500000
40,2,1961,4,4,12500000
90,2,2015,10,12,21000000
55,3,1979,5,5,14900000
43,2,1972,3,4,14500000
33,1,1978,2,5,10100000
62,3,1980,4,5,21300000
33,1,1972,2,4,10500000
134,3,2007,17,18,73000000
63,3,1980,3,5,22000000
45,2,1962,4,4,13400000
33,1,1972,2,4,10500000
31,1,1978,1,5,10300000
62,3,1980,4,5,21300000
134,3,2007,17,18,73000000
50,2,1979,4,5,17800000
56,2,1991,1,5,13000000
54,2,1960,4,4,17500000
59,3,1980,5,5,15000000
54,2,1982,1,5,14500000
40,1,1987,9,9,10000000
84,3,2015,2,15,23500000
84,2,2017,3,15,23520000
40,1,2012,10,21,13500000
86,3,1973,5,5,24000000
66,3,1987,9,9,18700000
32,1,1986,5,5,11400000
160,4,2005,5,6,79200000
73,3,1950,3,4,25999685
59,3,1976,5,5,21000000
125,4,2015,9,13,29200000
55,3,1979,5,5,14900000
45,2,1974,5,5,13600000
63,3,1978,4,5,19350000
60,3,1972,1,4,15000000
86,3,1971,5,5,26000000
70,3,1992,3,9,30000000
35,1,1967,2,4,14800000
85,3,1973,2,5,31500000
120,3,2015,9,13,33544000
102,4,1975,4,5,46000000
19,1,1964,2,5,7800000
58,3,1980,1,4,16000000
75,3,1985,4,5,29500000
52,2,1984,3,5,16350000
64,3,1976,2,5,19900000
67,3,1978,3,5,29900000
30,1,1961,4,4,11000000
115,3,2017,6,8,59200000
87,3,2007,15,18,26800000
86,4,1987,4,5,45000000
43,1,2012,14,21,14000000
56,2,1980,7,9,21900000
54,2,1973,5,9,14500000
54,2,1994,1,5,13000000
54,2,1978,4,7,19000000
64,2,1986,2,5,21000000
70,3,1981,5,5,32500000
70,3,1992,3,9,29500000
56,2,2015,12,15,15660000
41,2,1962,4,4,13850000
52,1,2017,4,13,23000000
56,2,2010,7,20,19500000
45,1,2007,5,9,12000000
32,1,1979,2,5,13000000
72,3,1992,2,9,22000000
72,3,1992,2,9,22000000
60,3,1972,1,4,17000000
66,3,1985,2,9,35000000
64,3,1983,3,5,19600000
61,3,1977,1,5,20000000
58,3,1959,2,2,18000000
59,3,1969,2,4,19800000
67,3,1987,5,5,20000000
60,3,1979,1,5,17700000
60,3,1979,1,5,17700000
75,3,1981,4,9,24000000
67,3,1987,5,5,20000000
76,3,1979,4,9,25000000
57,3,1987,1,5,19850000
67,3,1996,5,9,25000000
61,3,1978,5,5,18500000
59,3,1981,1,5,17000000
65,3,1978,4,5,19999998
61,3,1968,4,4,17700000
60,3,1969,4,4,19000000
59,3,1977,4,5,21800000
68,3,1983,2,5,20500000
73,3,1979,5,5,24000000
58,3,1980,5,5,16300000
54,2,2012,10,15,25500000
52,2,2016,4,21,24000000
39,1,1990,2,9,14000000
35,1,1970,2,4,13500000
56,3,1972,4,4,23000000
70,3,1989,9,9,19500000
52,2,1985,8,9,20000000
60,2,1980,8,9,18500000
31,1,1961,4,4,9500000
60,3,1975,3,5,20000000
78,3,1980,5,5,42000000
55,2,1966,3,4,25000000
84,3,2007,20,20,30500000
48,2,1968,4,4,19000000
75,3,1998,6,9,29700000
48,2,1960,2,4,24000000
25,1,1993,2,6,8800000
40,1,1988,7,9,13900000
20,1,1976,5,5,7500000
33,1,1963,3,4,12000000
40,1,1992,6,12,13000000
40,1,1987,5,5,12400000
42,1,1990,2,5,14000000
54,2,1989,7,12,18500000
117,4,2018,12,15,43000000
52,2,1989,4,9,18200000
35,1,2014,2,5,13000000
38,1,2001,8,13,10800000
66,3,1980,4,5,24000000
42,1,1988,3,5,14300000
124,3,2006,9,11,45000000
43,2,1971,3,5,11000000
62,3,1974,5,5,20000000
20,1,1976,5,5,7500000
52,2,1978,2,5,15500000
55,2,1983,4,5,16000000
47,1,1974,4,5,16000000
53,2,1981,8,9,18500000
38,1,1985,5,7,14500000
40,1,1964,2,3,12500000
43,1,2012,14,21,14000000
35,1,1976,1,4,10500000
42,1,1992,5,9,12000000
60,3,1971,4,4,18500000
36,1,1956,3,4,11000000
32,1,1961,3,4,11000000
31,1,1985,5,5,15000000
35,1,1983,4,5,13000000
51,1,2015,9,10,33500000
56,2,1986,5,5,19400000
44,2,1970,2,4,15000000
83,2,2007,3,9,39990000
33,1,1980,1,5,11000000
126,3,2012,7,18,42000000
41,1,1982,5,9,13500000
60,1,2015,3,12,14800000
160,3,1982,7,9,44800000
110,4,1958,4,4,47125000
83,4,1985,5,5,22900000
53,2,2015,10,18,19850000
33,1,1980,3,5,11000000
50,2,1969,4,4,19500000
82,3,1992,8,9,30000000
41,2,1957,1,3,11000000
33,1,1992,3,5,12000000
105,3,2008,10,13,39198000
58,3,1970,2,4,18350000
91,4,1986,2,9,39000000
60,3,1980,4,5,18850000
65,3,1952,1,2,15850000
157,4,2002,4,6,76800000
58,3,1974,3,5,19350000
132,3,2011,15,18,68000000
63,3,1978,4,5,19350000
35,2,1982,4,5,7000000
40,1,1990,2,9,14000000
45,2,1980,4,5,13800000
58,3,1968,4,5,16850000
43,2,1968,3,4,14300000
56,3,1974,5,5,15350000
65,3,1978,2,5,20000000
62,3,1973,2,5,19000000
136,3,2007,13,18,80000000
43,2,1975,5,5,14500000
45,2,1974,5,5,13800000
74,3,1978,3,5,32500000
45,2,1970,2,4,14500000
60,3,1978,2,5,17850000
57,3,1972,4,4,15100000
43,2,1976,3,5,15300000
66,3,1973,4,5,20250000
45,2,1976,1,5,14800000
45,2,1975,4,5,15300000
87,3,1975,1,5,54500000
45,2,1966,4,4,13300000
43,2,1980,4,5,15300000
43,2,1979,4,5,15800000
45,2,1973,5,5,14500000
43,2,1965,1,4,14800000
43,2,1981,5,5,13800000
43,2,1974,1,5,14300000
131,3,2013,7,9,50500000
43,2,1974,5,5,12500000
40,2,1960,4,4,15600000
45,2,1964,1,4,14800000
43,2,1976,5,5,12000000
136,3,2004,8,20,38500000
42,2,1976,3,5,16000000
49,2,1977,5,5,27000000
85,3,1972,4,5,33000000
72,3,1989,4,9,20900000
51,2,1989,1,5,21500000
132,3,2006,20,21,124000000
52,2,1979,5,5,18000000
80,3,1984,3,8,42500000
64,3,1980,5,5,20300000
69,3,2014,10,10,27500000
59,3,1980,4,5,20500000
171,5,1996,6,10,75000000
55,3,1978,5,5,16500000
80,3,1989,9,12,24800000
70,3,1973,3,9,30000000
52,2,1985,8,9,19000000
62,2,1987,2,5,20500000
60,2,1979,2,5,19500000
60,2,1989,6,9,17500000
60,2,1987,6,9,17500000
60,2,1985,4,9,18500000
60,2,1980,7,9,18000000
56,2,1980,5,9,18500000
40,2,1980,1,5,13500000
75,4,1980,2,5,27800000
52,2,1983,3,5,17500000
47,2,1994,2,5,16800000
53,2,1982,3,5,16900000
62,3,1978,4,5,24000000
45,1,1984,8,9,16800000
80,3,1996,5,9,29900000
64,2,2008,3,9,17000000
155,4,2007,10,13,69999999
60,3,1973,1,5,17850000
69,3,1987,4,5,26000000
133,3,2006,4,12,56000000
40,1,1985,3,4,9700000
41,2,1963,2,4,17000000
60,2,1992,5,5,25000000
66,3,1974,1,5,15800000
55,2,1986,4,5,25000000
43,2,1964,2,4,21000000
125,4,2015,9,13,29200000
49,2,1994,2,5,16800000
67,3,1985,6,9,21000000
19,1,1980,3,5,4500000
55,2,1984,2,5,16800000
78,3,1985,3,4,19300000
75,3,1985,3,4,22000000
58,2,1980,7,9,21900000
59,3,1971,2,4,17500000
31,1,1978,1,5,11000000
31,1,1978,1,5,11000000
47,2,1980,5,5,22350000
54,2,1981,1,5,15300000
30,1,1964,4,4,11500000
32,1,1970,4,4,12400000
44,2,1975,4,5,16300000
42,2,1978,4,5,15300000
40,1,1988,3,5,15000000
58,2,1980,7,9,21900000
17,1,1980,3,5,4000000
45,2,1978,5,5,15000000
65,3,1980,2,5,23000000
55,2,1979,2,5,25000000
69,3,1985,5,9,25300000
60,3,1965,3,4,23000000
40,1,1979,9,9,12000000
91,4,1991,2,9,30000000
54,2,1962,3,4,27000000
31,1,1978,1,5,9200000
57,3,1965,1,4,17000000
121,3,2016,4,13,39700000
60,3,1969,3,4,20000000
65,3,1978,1,5,22700000
49,2,2017,11,16,17640000
33,1,1971,5,5,11300000
39,1,1985,3,4,9700000
57,2,1986,4,5,25300000
70,3,1975,1,4,24300000
72,4,1973,4,5,21800000
55,3,1973,1,4,16500000
42,2,1985,1,5,15300000
44,2,1973,3,5,15300000
52,2,1988,4,9,18200000
54,2,1980,4,7,18800000
45,2,1980,3,5,17800000
54,2,1983,5,9,15800000
53,2,1982,4,5,18500000
43,2,1974,5,5,12500000
67,3,1987,5,5,20000000
68,3,1996,6,9,25500000
145,3,2012,17,21,31500000
52,2,1983,3,5,17600000
33,1,1960,4,4,10000000
78,3,1985,3,4,19300000
75,3,1985,3,4,22000000
55,2,1984,2,5,16800000
136,3,2004,8,20,38500000
31,1,1979,3,5,9800000
31,1,1978,1,5,11000000
53,2,1989,9,12,20500000
53,2,1989,9,12,20500000
32,1,1970,4,4,12400000
44,2,1975,4,5,16300000
18,1,1981,1,5,5500000
31,1,1978,1,5,11000000
42,2,1978,4,5,15300000
63,3,1983,2,5,19600000
70,3,1975,1,4,24300000
49,2,2017,11,16,17640000
39,1,1985,3,4,9700000
84,3,1973,4,5,33000000
72,4,1973,4,5,21200000
59,3,1968,1,4,21000000
73,4,1973,4,5,22000000
125,3,2013,9,13,29000000
76,4,1978,1,5,18500000
70,3,1985,7,9,23500000
39,1,1981,9,9,13000000
56,3,1978,5,5,15000000
38,1,1985,6,9,12000000
100,4,1992,3,9,36000000
44,2,1973,3,5,15300000
42,2,1985,1,5,15300000
52,2,1988,4,9,18200000
45,2,1980,3,5,17800000
54,2,1980,4,7,18800000
53,2,1982,4,5,18500000
43,2,1974,5,5,12500000
54,2,1983,5,9,15800000
45,2,1980,3,5,17800000
90,4,1991,1,5,50000000
43,2,1971,4,4,14000000
43,2,1974,5,5,12500000
50,2,1981,4,5,18000000
42,2,1985,1,5,15300000
45,2,1956,2,3,17000000
42,2,1963,3,4,18000000
52,2,1975,3,5,17000000
44,2,1973,3,5,15300000
70,3,1985,7,9,23500000
54,2,1983,5,9,15800000
40,1,1985,8,9,14000000
53,2,1982,4,5,18500000
52,2,1988,4,9,18200000
54,2,1980,4,7,18800000
72,3,1986,7,9,23500000
43,2,1978,4,5,14500000
20,1,1980,1,5,4500000
35,1,1963,3,4,13500000
14,1,1980,4,4,3800000
115,2,2013,5,10,41580000
52,2,1985,6,9,18500000
14,1,1980,2,4,4100000
70,3,1996,3,13,20000000
16,1,1980,3,5,4000000
55,3,1973,1,4,16500000
46,2,1981,5,5,14500000
13,1,1980,2,5,3500000
74,3,1954,1,3,97000000
61,3,1971,2,5,19390000
57,3,1984,5,5,14000000
53,2,1986,5,5,14700000
56,2,1985,4,9,19500000
12,1,1973,3,5,4300000
67,3,1980,9,9,26400000
35,1,1960,4,4,9500000
31,1,1969,4,4,9500000
43,2,1974,5,5,12300000
60,2,1987,6,9,18000000
93,4,1977,5,8,38720000
52,2,1981,4,5,18300000
32,1,2001,1,5,10000000
60,2,1994,3,5,18800000
60,2,2015,10,10,25500000
42,2,1977,5,5,14300000
20,1,2015,6,10,8999999
121,4,2007,2,13,55000000
83,3,1980,2,5,43500000
76,4,1977,2,5,26300000
59,3,1964,4,4,15500000
45,2,1981,5,5,14400000
40,1,1985,5,9,12000000
45,2,1978,5,5,14200000
57,3,1974,5,5,15000000
53,2,1982,7,9,17500000
44,2,1971,4,4,11400000
31,1,1968,3,4,10300000
206,4,2007,13,13,96000000
53,2,1985,2,9,19000000
38,2,1963,4,4,14000000
66,3,1974,1,5,15800000
78,4,1982,3,5,21500000
43,2,1979,4,5,16300000
70,3,1985,6,9,20000000
53,2,1989,9,9,17850000
65,2,1968,2,4,26500000
62,2,1987,2,5,20800000
67,3,1970,3,4,18500000
35,1,1987,5,5,11300000
74,3,1962,1,3,25000000
125,4,2015,9,13,29200000
47,1,1983,5,5,15000000
57,3,1963,3,4,16300000
51,2,1982,4,5,20000000
65,3,1984,9,9,21200000
60,2,1985,8,9,21500000
42,2,1985,1,5,15300000
44,2,1973,3,5,15300000
54,2,1980,4,7,18800000
53,2,1982,4,5,18500000
45,2,1980,3,5,17800000
52,2,1988,4,9,18200000
54,2,1983,5,9,15800000
43,2,1974,5,5,12500000
53,2,1989,1,5,20500000
74,3,1954,1,3,97000000
50,2,1979,4,5,20000000
54,2,1985,3,9,17500000
53,2,1981,4,5,18500000
136,3,2004,8,20,38500000
216,5,2005,20,22,144000000
101,3,2009,4,15,44000000
57,2,1986,3,9,21000000
57,2,2001,5,10,22300000
40,2,1963,2,4,13999900
44,2,1969,3,4,13800000
35,1,2014,2,5,13000000
65,3,1980,2,5,28350000
53,2,2012,4,21,19000000
57,2,2015,5,21,18900000
53,2,2012,10,18,21500000
66,2,2016,3,12,22000000
49,2,1978,5,5,16000000
64,3,1964,2,4,20700000
42,2,1974,5,5,15000000
52,2,1972,4,9,19500000
86,2,2013,8,15,27500000
35,1,1989,4,5,10000000
216,5,2007,20,22,144000000
74,4,1978,3,5,20500000
121,4,2007,2,13,55000000
206,4,2007,13,13,96000000
136,3,2008,17,18,62000000
40,2,1968,1,4,13400000
50,2,1990,3,5,15350000
136,3,2004,8,20,38500000
35,1,1993,6,6,12000000
52,2,1981,4,5,16400000
45,2,1963,4,5,25000000
43,2,1978,2,5,13800000
40,1,1980,9,9,12000000
48,2,1960,2,4,22500000
56,3,1981,1,5,13600000
65,3,1980,2,5,28350000
46,2,1965,4,4,12500000
40,1,1978,9,9,12500000
56,2,1977,4,7,19350000
34,1,1991,2,5,17000000
70,3,1975,5,5,23500000
51,2,1988,4,5,23350000
34,1,1991,2,5,17000000
36,1,1987,4,9,12800000
40,1,1984,4,5,14500000
53,2,1986,5,5,14700000
50,2,1974,2,5,23500000
40,1,1984,4,5,14500000
45,2,1971,3,4,16000000
38,1,1979,5,5,13300000
42,2,1977,5,5,14300000
43,2,1973,4,5,15350000
45,2,1971,3,4,16000000
31,1,1974,4,5,10200000
70,2,1984,15,18,26000000
42,1,1989,2,5,13300000
38,1,1975,1,5,14500000
58,2,1987,6,9,18000000
45,2,1978,2,5,13200000
43,2,1973,4,5,15350000
36,1,1987,2,5,13800000
54,2,1984,4,9,23000000
65,3,1966,5,5,25000000
42,2,1965,3,4,13300000
45,2,1963,1,4,14850000
57,2,1986,3,9,21000000
130,3,2008,4,11,53000000
52,2,1979,5,5,18000000
38,1,1975,1,5,14500000
45,2,1975,3,5,16500000
53,2,1989,5,5,14850000
48,1,1998,1,5,14000000
45,2,1984,5,5,12800000
120,3,1984,7,9,45500000
130,3,2009,4,11,53000000
40,2,1965,3,4,19500000
58,1,2009,8,9,17500000
51,2,1987,5,5,16750000
63,3,1979,2,5,22000000
43,2,1983,4,5,14000000
45,2,1963,1,4,14850000
52,2,1987,3,5,23000000
62,2,2010,11,12,21000000
54,2,1983,5,5,15350000
220,5,2007,9,14,107000000
55,2,1984,2,5,16650000
52,2,1987,5,9,18500000
68,3,1969,5,5,22900000
123,4,1991,2,11,49000000
45,2,1975,3,5,16500000
43,2,1965,2,4,13300000
75,4,1980,2,5,26800000
54,2,1968,3,4,23500000
58,1,2009,8,9,17500000
50,2,1990,3,5,15350000
100,5,1992,5,5,38000000
44,2,1978,4,5,13000000
52,2,1989,4,9,18200000
56,2,1985,4,9,19500000
54,2,1983,5,9,15000000
41,1,1981,9,9,16000000
56,2,1985,4,9,19500000
43,2,1974,5,5,12500000
52,2,1978,6,7,15750000
53,2,1980,5,5,18000000
53,2,1983,5,5,14850000
52,2,1981,4,5,17500000
33,1,1975,2,5,10000000
43,2,1974,5,5,12000000
83,4,1982,3,9,32000000
80,3,1983,1,9,26000000
72,4,1980,1,4,26000000
19,1,1977,5,5,7000000
50,2,1981,2,5,20500000
82,4,1977,2,5,29000000
43,2,1975,4,4,14350000
40,2,1966,3,4,12500000
45,2,1966,4,4,13350000
43,2,1980,2,5,14000000
43,2,1965,1,4,14650000
45,2,1962,4,4,13400000
43,2,1974,5,5,12800000
42,2,1977,5,5,15000000
45,2,1981,5,5,14000000
23,1,1989,4,5,14000000
70,2,1987,3,9,22300000
43,2,1974,5,5,12500000
69,3,1985,5,9,25299000
38,2,1962,2,4,11850000
42,2,1972,2,4,13000000
66,3,1973,3,5,18000000
98,3,2012,7,18,29000000
54,2,1981,4,5,18500000
60,3,1964,2,4,18000000
59,3,1975,3,5,18300000
54,2,1985,1,5,14490000
62,3,1980,5,5,20000000
55,2,1979,2,5,25000000
62,3,1978,1,5,19300000
54,2,1962,3,4,27000000
53,2,1986,5,5,14700000
72,3,1984,4,9,21500000
47,2,1980,5,5,22350000
66,3,1981,6,9,22350000
31,1,1968,3,4,10300000
56,2,1985,4,9,19500000
52,2,1986,5,5,19000000
58,3,1970,2,4,18350000
145,4,2014,7,10,80000000
60,3,1980,4,5,18850000
58,3,1977,4,5,18500000
63,3,1978,4,5,19350000
56,3,1974,5,5,15350000
65,3,1978,2,5,20000000
52,2,1980,9,9,16000000
62,3,1973,2,5,19000000
58,3,1974,2,4,19500000
53,2,1985,2,5,12000000
91,4,1979,5,5,35000000
65,3,1978,3,5,20350000
66,3,1986,5,5,25000000
50,2,1989,3,5,18000000
66,3,1973,4,5,20250000
45,2,1990,9,9,18000000
40,1,1985,7,9,11790000
65,3,1980,2,5,28350000
44,2,1984,5,5,17000000
42,2,1984,1,5,15000000
63,3,1985,2,5,27400000
59,2,1985,2,5,19000000
82,2,1995,9,10,21000000
73,4,1973,4,5,22300000
91,4,1979,5,5,35000000
88,2,2013,7,12,22500000
53,2,1983,5,5,14500000
44,1,2012,1,18,16000000
33,2,1977,2,4,10000000
92,3,2011,14,18,34450000
31,1,1978,5,5,10500000
50,2,1989,3,5,18000000
16,1,1977,1,4,4000000
67,3,1986,6,9,20000000
50,2,1979,4,5,20000000
85,4,1977,2,5,32000000
31,2,1974,4,5,10000000
45,2,1990,9,9,18000000
55,2,1973,2,5,19500000
58,3,1961,3,4,23500000
59,2,1985,2,5,19000000
64,3,1977,4,5,20500000
50,2,1979,4,5,20000000
40,1,1978,2,9,15000000
67,3,1988,3,5,19000000
30,1,1975,5,5,9700000
126,3,2012,7,18,42000000
38,1,1986,9,9,10300000
73,4,1974,4,5,22400000
136,3,2004,8,20,38500000
85,2,2015,10,15,23500000
33,1,1979,4,5,10790000
70,3,1980,4,9,25000000
55,2,1969,3,4,21000000
58,3,1974,2,4,19500000
80,3,1983,5,9,27350000
56,2,1978,2,9,17000000
80,3,1979,2,4,28350000
63,3,1980,3,5,21000000
56,2,1978,2,9,17000000
46,2,1968,4,4,13500000
56,2,1988,4,5,17350000
32,1,1987,2,4,12500000
151,3,2011,2,9,41500000
30,1,1982,2,5,12500000
160,5,1981,3,5,72820000
59,3,1981,5,5,16000000
86,2,2013,8,15,27500000
61,3,1980,4,5,16350000
40,2,1963,4,4,15350000
74,3,1986,4,4,24000000
56,3,1981,1,5,13600000
56,2,1977,4,7,19350000
49,2,1976,6,7,20522000
96,3,1976,5,7,37500000
72,3,1996,7,9,21400000
65,3,1977,1,5,19000000
65,3,1977,1,5,19000000
40,1,1980,9,9,13000000
58,3,1970,2,4,18350000
55,3,1979,5,5,14900000
70,3,1987,8,9,28400000
45,2,1980,4,5,16850000
68,3,1994,1,5,17800000
50,2,1973,3,5,19350000
45,2,1970,2,4,14850000
113,3,2009,9,10,46000000
40,2,1963,3,4,13350000
58,3,1977,4,5,18500000
90,3,2017,4,12,25300000
64,2,2004,2,14,22700000
55,1,2017,3,15,15400000
96,4,1968,4,6,38500000
55,2,2017,8,15,15400000
56,1,2017,2,15,15600000
91,3,2016,4,12,25480000
84,2,2017,6,15,23520000
70,3,1996,3,13,19350000
76,4,1984,11,12,22500000
60,3,1980,4,5,19440000
65,3,1978,2,5,20000000
53,2,1989,5,5,15300000
56,2,1985,4,9,19500000
65,3,1978,3,5,20350000
62,2,1976,2,5,23500000
61,3,1972,3,4,19300000
65,3,1979,3,5,18850000
53,2,1994,2,5,17350000
66,3,1973,4,5,20250000
70,3,1996,6,9,25500000
31,2,1974,4,5,10400000
65,3,1979,4,5,19500000
53,2,1994,5,5,18500000
31,1,1968,3,4,10500000
60,3,1978,2,5,18500000
58,3,1968,2,4,19900000
58,3,1968,2,4,19900000
35,1,1980,3,5,12500000
65,2,1987,2,5,22000000
52,2,1981,4,5,18000000
52,2,1983,4,5,18000000
40,1,1986,5,9,12500000
70,2,1984,15,18,26000000
83,3,1973,3,5,34000000
40,1,1988,2,5,15500000
73,3,1950,3,4,26000000
42,1,1991,4,9,11900000
54,2,1984,4,9,23000000
53,2,1989,5,5,14850000
4,2,1963,3,3,13500000
58,2,1985,8,9,19800000
140,4,2004,19,23,121113000
60,3,1984,2,5,18000000
68,2,1972,2,5,22000000
142,4,2009,12,13,56000000
51,2,1987,5,5,16750000
53,2,1981,4,5,18500000
53,2,1981,4,5,18500000
93,3,2011,3,12,35000000
65,3,1985,4,9,19300000
70,3,1982,5,5,24981200
96,3,2017,9,13,35000000
17,1,1965,3,5,4700000
52,2,1987,3,5,23000000
40,1,1985,2,5,13800000
75,3,1971,4,4,24000000
54,2,1983,5,5,15350000
113,3,2009,9,10,45000000
55,3,1974,1,4,17500000
110,3,2012,9,9,41000000
73,3,2007,2,20,29000000
51,2,1960,2,4,20000000
66,3,1983,4,5,17500000
67,3,1981,4,9,26500000
55,2,1984,2,5,16650000
80,3,2011,7,22,29500000
67,3,1981,8,9,27000000
54,2,1986,7,9,16000000
54,2,1968,3,4,23500000
160,5,1981,4,5,57000000
146,4,2007,5,7,58400000
70,3,1982,4,9,26000000
76,4,1984,11,12,22500000
75,3,1984,7,8,32000000
50,2,1988,8,9,22100000
130,3,2007,5,9,57600000
65,2,2013,1,18,21100000
84,2,2015,6,16,30000000
115,2,2014,3,10,41072680
55,3,1979,5,5,14900000
54,2,1983,5,9,15000000
66,2,2011,4,9,23800000
63,2,2012,6,22,23500000
52,2,1978,6,7,15750000
53,2,1939,3,3,22500000
52,2,1981,4,5,18299000
53,2,1980,5,5,18000000
64,3,1989,4,5,20850000
70,3,1982,4,9,24350000
60,2,1980,6,9,25000000
56,2,1985,5,9,15500000
53,2,1983,5,5,14850000
42,2,1985,5,5,15000000
85,4,1983,5,5,27700000
83,4,1985,5,5,21147000
54,2,1990,4,5,25000000
58,2,1998,1,5,19500000
54,2,1985,3,9,17500000
76,3,1976,4,4,26000000
90,4,1991,4,9,38900000
52,2,1981,4,5,18300000
115,4,1960,4,3,50000000
56,3,1976,4,5,17600000
54,2,1991,3,5,24700000
19,1,1976,3,5,6300000
45,2,1960,1,3,16000000
50,2,1984,8,8,19850000
147,3,2015,4,12,50312000
53,2,1985,2,9,19000000
18,1,1984,2,5,4500000
120,3,2008,7,13,42000000
40,1,1985,8,9,11800000
60,3,1972,1,4,15350000
34,1,1966,3,4,11800000
40,1,1985,6,9,12000000
45,2,1958,2,2,11500000
50,2,1990,3,5,15350000
53,2,1989,9,9,17850000
53,2,1989,5,5,15300000
40,1,1984,4,5,14500000
122,3,2009,11,19,47000000
43,2,1973,5,5,12000000
56,3,1976,5,5,21500000
54,2,1985,3,9,17500000
45,2,1971,3,4,16000000
53,2,1981,4,5,18500000
52,2,1981,4,5,18300000
43,2,1973,4,5,15350000
52,2,1987,5,9,19000000
52,2,1986,5,5,18350000
49,2,1971,2,5,17850000
41,2,1977,5,5,14500000
45,1,2007,5,9,12000000
53,2,1982,7,9,17500000
49,2,1965,4,5,18000000
66,2,2012,6,18,20500000
56,3,1970,1,4,15000000
51,2,1987,5,5,18350000
50,2,1980,5,5,23500000
38,1,1975,1,5,14500000
40,1,1989,9,9,11500000
53,2,1985,2,9,19000000
88,3,1985,2,5,50000000
42,2,1974,5,5,12850000
65,2,1968,2,4,26500000
75,3,2007,9,9,19500000
40,2,1966,4,4,12500000
64,3,1979,2,5,23500000
45,2,1975,4,5,14500000
70,3,1980,5,5,25417700
75,2,2014,6,7,36000000
45,3,1981,1,4,11800000
45,2,1973,5,5,15000000
40,2,1965,3,4,19500000
39,1,1984,5,5,17200000
44,2,1975,5,5,11900000
45,2,1963,1,4,14850000
30,1,1980,4,5,10800000
43,2,1976,5,5,11500000
54,2,1985,3,9,17500000
220,5,2007,9,14,107000000
53,2,1981,4,5,18500000
65,3,2012,18,21,22000000
40,1,1990,5,9,12000000
45,1,2001,5,9,13500000
45,1,2006,6,9,12500000
45,2,1980,2,5,15850000
64,3,1989,1,5,24500000
53,2,1982,5,5,18800000
57,2,2001,5,10,22300000
58,1,2009,8,9,17500000
53,2,1987,5,5,16050000
44,2,1976,3,5,15000000
49,2,1987,4,9,20500000
43,2,1983,4,5,14000000
50,2,1983,5,5,19095000
40,1,1989,1,9,13500000
56,2,1970,5,5,18350000
44,1,2001,4,9,12500000
52,2,1990,5,5,18300000
33,1,1975,2,5,10200000
49,2,1971,2,5,17850000
75,3,1987,5,9,28000000
66,2,2017,5,12,25000000
78,2,2006,11,22,88500000
32,1,1972,5,5,12000000
31,2,1974,4,5,9800000
64,3,1988,1,5,24500000
58,3,1982,3,9,15000000
68,3,1989,5,9,31000000
45,2,1980,4,5,16850000
45,2,1970,2,4,14850000
40,1,1964,2,3,12500000
45,2,1979,2,5,11500000
52,2,1983,4,5,18000000
60,3,1983,4,5,21000000
40,2,1963,4,4,15350000
65,3,1980,2,5,28350000
54,2,1986,1,9,16000000
68,3,1979,4,5,20300000
110,3,2005,1,7,43500000
60,3,1971,4,4,18000000
55,2,2017,4,10,24750000
56,2,1985,4,9,19500000
82,2,1995,9,10,21000000
50,2,1963,2,3,14800000
49,2,1978,5,5,16000000
42,1,1984,4,9,15700000
42,1,2000,11,12,10800000
132,4,1997,6,6,47000000
85,3,1972,4,5,33000000
32,1,1970,4,4,12500000
45,2,1966,4,4,13350000
43,2,1974,5,5,12000000
43,2,1965,1,4,14650000
45,2,1962,4,4,13400000
